Date,Rolling_eigenportfolio
2014-03-27,0.0003159539979299088
2014-03-28,0.0007181304951441038
2014-03-31,0.0006355252933374888
2014-04-01,-0.00019547970703580385
2014-04-02,-0.00019532726439735722
2014-04-03,-0.000232228112526023
2014-04-04,2.506315213371554e-05
2014-04-07,-0.0005003170621466777
2014-04-08,-0.0007086935075862549
2014-04-09,-1.699489683932209e-05
2014-04-10,0.0008298268942954528
2014-04-11,-0.0003974801080359494
2014-04-14,0.00027800138144691566
2014-04-15,-0.000977922683794693
2014-04-16,2.6152497606611233e-05
2014-04-17,0.00031118317456191086
2014-04-21,0.0008315934415273817
2014-04-22,0.0001372064688616418
2014-04-23,0.00020790518082470074
2014-04-24,0.0011060726588508997
2014-04-25,-0.0008872640865491707
2014-04-28,-0.0003092718655812881
2014-04-29,0.00034183717192078815
2014-04-30,-0.0007157648703447972
2014-05-01,0.000651197595245277
2014-05-02,0.0005717012493877456
2014-05-05,0.0004725405418603666
2014-05-06,6.337812251192799e-05
2014-05-07,0.0004998284909215471
2014-05-08,-0.0006613224719597891
2014-05-09,0.00011406926375966927
2014-05-12,-0.000245474864249176
2014-05-13,-7.04840935528763e-05
2014-05-14,0.00013584099248730832
2014-05-15,0.00015824749090517602
2014-05-16,-0.002534826860365431
2014-05-19,0.00036156997632021294
2014-05-20,0.0001417916670101264
2014-05-21,7.725636929699519e-05
2014-05-22,-0.00027312355553633867
2014-05-23,-0.00022107920036812715
2014-05-27,-0.00023426623274993557
2014-05-28,-0.0002558722120630284
2014-05-29,0.0006914793410194403
2014-05-30,0.00011835657120720318
2014-06-02,1.964136431608742e-05
2014-06-03,-5.2952664850216755e-05
2014-06-04,3.62703602746543e-05
2014-06-05,0.0005546690627613949
2014-06-06,0.00015970633981991843
2014-06-09,-0.00043613714659558643
2014-06-10,-0.0006839578439423353
2014-06-11,0.00040242398906323117
2014-06-12,0.00025265530179207404
2014-06-13,8.107258483747773e-05
2014-06-16,7.8141097397968e-05
2014-06-17,8.905228999101867e-05
2014-06-18,-8.577540055572127e-05
2014-06-19,0.00039173156528837403
2014-06-20,0.0007326463168846859
2014-06-23,-0.0006733971604804612
2014-06-24,-3.228746020443319e-05
2014-06-25,-0.0005637953412452482
2014-06-26,-2.267094110142085e-05
2014-06-27,-0.00022132392824360443
2014-06-30,0.00010307101271898314
2014-07-01,0.00037426966344836655
2014-07-02,-0.000541139991106385
2014-07-03,0.000178732881157238
2014-07-07,6.851195009348577e-06
2014-07-08,-0.0007223170970584813
2014-07-09,-0.00015316514870321486
2014-07-10,0.0005554097774443876
2014-07-11,0.00039170980196667705
2014-07-14,0.0001117275751683563
2014-07-15,0.00014478838751834003
2014-07-16,0.0003564204237662261
2014-07-17,-4.898335520063685e-05
2014-07-18,0.0006785383698688386
2014-07-21,0.0013582624938029237
2014-07-22,0.0010146781887145854
2014-07-23,-0.0001603782763865337
2014-07-24,-0.0017342434780272763
2014-07-25,-0.00046112066165306527
2014-07-28,0.0005270801302691808
2014-07-29,-7.699524616444602e-05
2014-07-30,0.00036911070607000533
2014-07-31,0.0015851087557319427
2014-08-01,-0.00047137898382576375
2014-08-04,0.0009608978738255163
2014-08-05,-0.0010988982401317912
2014-08-06,0.0008210542676049535
2014-08-07,-0.00014585120964941313
2014-08-08,-8.464400401652576e-06
2014-08-11,-0.0005522391214855837
2014-08-12,-0.0007129895799634447
2014-08-13,-1.1633063159140544e-05
2014-08-14,9.832222888075529e-05
2014-08-15,0.0006542934826924872
2014-08-18,0.00020246080603160925
2014-08-19,-0.0003748406747966107
2014-08-20,-2.726410515952439e-05
2014-08-21,-0.0005023138049301205
2014-08-22,-0.00016973571117036168
2014-08-25,0.00011808937100606124
2014-08-26,5.650424420951681e-05
2014-08-27,-5.2064027396368385e-05
2014-08-28,-0.000480951741041628
2014-08-29,0.00025004814775570654
2014-09-02,4.963978809777834e-05
2014-09-03,-0.00029071336583328685
2014-09-04,-9.529429044427508e-05
2014-09-05,0.000295514543391849
2014-09-08,3.575412599536432e-05
2014-09-09,0.0004385194784548113
2014-09-10,-0.00038063898062738424
2014-09-11,-0.00039466041535207133
2014-09-12,0.00038258809325860115
2014-09-15,0.0003024284368555394
2014-09-16,0.00010648255635021674
2014-09-17,9.046906091980805e-05
2014-09-18,0.00041939205213052503
2014-09-19,6.847801835368296e-05
2014-09-22,0.00029439289459375913
2014-09-23,-0.00071574254353286
2014-09-24,-0.000677259896175263
2014-09-25,0.00033963646143192087
2014-09-26,-0.0002618643723778269
2014-09-29,0.0001708293763015607
2014-09-30,0.00023990536962570672
2014-10-01,0.0003094795956069133
2014-10-02,-0.00029190836480471634
2014-10-03,-0.0006932848965500716
2014-10-06,0.0003119817474783241
2014-10-07,-0.00025260941050569204
2014-10-08,0.0003906746355860861
2014-10-09,0.00045775514826308265
2014-10-10,0.0004506194832083202
2014-10-13,-0.001474064280042246
2014-10-14,-0.0001426824816463755
2014-10-15,-0.00018183681060746922
2014-10-16,0.0005234822880618974
2014-10-17,-0.001192978650298645
2014-10-20,0.0006527716650163378
2014-10-21,0.0014374628169803515
2014-10-22,-0.00043830531105419515
2014-10-23,0.00012216671880663468
2014-10-24,-0.0009268586142634115
2014-10-27,-2.545131131675495e-06
2014-10-28,0.0007962107824886889
2014-10-29,-0.0002234050588500925
2014-10-30,-0.0008297225429049142
2014-10-31,-0.0008239439886313032
2014-11-03,-0.0003854466799148119
2014-11-04,0.0009138841791152606
2014-11-05,-0.000290499185289166
2014-11-06,-9.528231215433256e-05
2014-11-07,0.0005149536800968137
2014-11-10,-0.00019981423218317832
2014-11-11,-0.0003416870525861798
2014-11-12,-0.0002530734301318588
2014-11-13,-0.0013868258309454548
2014-11-14,0.00037215650230089327
2014-11-17,-0.00015635399458728997
2014-11-18,-0.0004792560451675635
2014-11-19,-0.0004320481562765522
2014-11-20,6.572231809729122e-05
2014-11-21,0.0015274184535379461
2014-11-24,-0.0003814932349018719
2014-11-25,0.00029548953959790083
2014-11-26,-0.0003722887649652506
2014-11-28,0.0009544508243922889
2014-12-01,9.81424416883943e-05
2014-12-02,-0.000937276356680292
2014-12-03,0.0003055935716678432
2014-12-04,0.000480757602369191
2014-12-05,-0.0005577705011196644
2014-12-08,0.0002469087202816578
2014-12-09,0.0004306181666647525
2014-12-10,-0.0005072343734936702
2014-12-11,0.0007755071904670626
2014-12-12,-0.0008016027735819319
2014-12-15,-0.0004448453532227928
2014-12-16,0.0008277497322130816
2014-12-17,0.00017686102297483297
2014-12-18,0.0008962134282546388
2014-12-19,0.00026080122605520934
2014-12-22,-0.0001521353106968854
2014-12-23,0.00015899718443055047
2014-12-24,0.00018815040235191732
2014-12-26,1.3117837632816197e-05
2014-12-29,-0.00017430560439690685
2014-12-30,0.00020210035377965906
2014-12-31,-0.0003025793657366162
2015-01-02,0.00020322659986503968
2015-01-05,0.0001226167258788514
2015-01-06,0.00037896748853045076
2015-01-07,-0.0004278986234128634
2015-01-08,-0.0009180019159667819
2015-01-09,-0.00032740532188027494
2015-01-12,-8.280722970326935e-06
2015-01-13,-0.00033677698331806586
2015-01-14,0.0005725743887907203
2015-01-15,-0.00026972179775926306
2015-01-16,0.000736471838645093
2015-01-20,0.000251587903151426
2015-01-21,0.000478486966088319
2015-01-22,-0.00013491209357344923
2015-01-23,-0.00022188409980049417
2015-01-26,-0.00011190690394532321
2015-01-27,0.0005798928154924868
2015-01-28,-0.0003887103898816828
2015-01-29,0.0007418224557373028
2015-01-30,0.00037495178101623454
2015-02-02,-0.0001311272177446139
2015-02-03,0.0001536916939232231
2015-02-04,0.001353331030683608
2015-02-05,0.00033631394105412485
2015-02-06,0.0003440840515187173
2015-02-09,-1.8617882793221094e-05
2015-02-10,0.00038351889169578
2015-02-11,-0.0007269523283896768
2015-02-12,0.00027178745253675395
2015-02-13,0.0006507555308671753
2015-02-17,-0.0003049740652848453
2015-02-18,0.0005038093471433725
2015-02-19,0.0003846939808402515
2015-02-20,-8.247095106560918e-05
2015-02-23,-0.0003223067027164814
2015-02-24,0.0006613148418319664
2015-02-25,0.0002937353070278236
2015-02-26,0.0018186957242024024
2015-02-27,0.00044375213612354495
2015-03-02,-0.0006828405001874343
2015-03-03,-0.0003135805268490388
2015-03-04,-0.0002343981279827333
2015-03-05,-0.0004488331958441039
2015-03-06,-0.0009395591946189412
2015-03-09,0.0008869458030404452
2015-03-10,-0.0004418596151186273
2015-03-11,0.0002040468764371408
2015-03-12,7.666484547824488e-05
2015-03-13,0.0006041420709301286
2015-03-16,0.00022467705634132327
2015-03-17,0.00033264349573541315
2015-03-18,7.312621440079222e-05
2015-03-19,-0.0005909505632305639
2015-03-20,0.00015487218428035139
2015-03-23,0.0004101737890458568
2015-03-24,6.317044263898167e-05
2015-03-25,0.00014373071838836833
2015-03-26,-0.0005326614792931429
2015-03-27,-0.0006909357867984527
2015-03-30,0.00045129947997575023
2015-03-31,0.0002366619641708285
2015-04-01,0.0004019428026410686
2015-04-02,-0.0002815557675402359
2015-04-06,-0.0002794765341564572
2015-04-07,2.2371984860537856e-05
2015-04-08,1.8593375837477828e-05
2015-04-09,-0.0008068025214395228
2015-04-10,0.00027882850401676843
2015-04-13,-0.0012929481686517785
2015-04-14,0.00013306234344808763
2015-04-15,0.00022153024170220496
2015-04-16,-0.0004364414041226096
2015-04-17,-0.00022605380524059131
2015-04-20,-1.8232896372214953e-05
2015-04-21,0.0005254777604537342
2015-04-22,-0.0006961908485144381
2015-04-23,-0.0004197083977489943
2015-04-24,-0.001224901056888598
2015-04-27,-0.00025905080234986524
2015-04-28,0.00037785053253505365
2015-04-29,0.0004813353049748999
2015-04-30,-0.0008013376317738236
2015-05-01,-0.0008617368765425468
2015-05-04,0.00035470678111839397
2015-05-05,-0.00029671144134712856
2015-05-06,-0.00013623527552076214
2015-05-07,-0.0005016850931740207
2015-05-08,0.0007064593764846626
2015-05-11,-0.00032105239765104745
2015-05-12,0.0010096093084863084
2015-05-13,-0.0002431929896233539
2015-05-14,-0.0003846439013958058
2015-05-15,-9.637624468752926e-05
2015-05-18,0.0007666448927321532
2015-05-19,-0.00029429393677682836
2015-05-20,-0.0002202030853290872
2015-05-21,-6.728867118341753e-05
2015-05-22,0.00030485895012444367
2015-05-26,-5.010487104744955e-05
2015-05-27,0.0002559584207435637
2015-05-28,7.04691579239885e-05
2015-05-29,8.132577920535985e-05
2015-06-01,-0.00012246922515600446
2015-06-02,-0.000349237160920655
2015-06-03,-0.00012903083920091167
2015-06-04,0.0007580017405309104
2015-06-05,3.7230006280710924e-05
2015-06-08,-0.00019475860053860214
2015-06-09,-0.00038215553569329746
2015-06-10,0.00021734337608153947
2015-06-11,-0.0003778089365165274
2015-06-12,-0.00010526762160609472
2015-06-15,8.112356642411356e-06
2015-06-16,0.0002494264622016536
2015-06-17,-0.00010651190494584161
2015-06-18,0.0004440347301565143
2015-06-19,-9.941282188851154e-05
2015-06-22,0.00025797133086576666
2015-06-23,0.00022555794178824614
2015-06-24,-0.0006985172546713217
2015-06-25,0.00010218932772677478
2015-06-26,-0.0004475328042923516
2015-06-29,8.172610039036834e-05
2015-06-30,0.00033366994878195137
2015-07-01,-5.978755897694985e-05
2015-07-02,-0.0005802376078136239
2015-07-06,0.0002451561987887926
2015-07-07,0.00042818712197131246
2015-07-08,4.1235050993628374e-05
2015-07-09,-0.00010048307368786189
2015-07-10,0.00043680083257213395
2015-07-13,-2.9121077495966466e-05
2015-07-14,-2.5999363632478817e-05
2015-07-15,0.0006322618526927927
2015-07-16,-0.0003083030164035296
2015-07-17,0.0008728382633764337
2015-07-20,0.0004960041061340833
2015-07-21,0.0003828819559041332
2015-07-22,-0.00038727018308422107
2015-07-23,-0.0005203954620865889
2015-07-24,-0.0004918747203895146
2015-07-27,0.0001514607053233032
2015-07-28,-5.453966532259387e-05
2015-07-29,-0.001283773801567842
2015-07-30,-0.00012181502738391688
2015-07-31,0.00044503551383179757
2015-08-03,0.0005486287125253127
2015-08-04,0.000591092040995871
2015-08-05,-8.292141368849352e-05
2015-08-06,-5.661343297052149e-05
2015-08-07,-3.6929603374022734e-06
2015-08-10,-0.0006933497475088506
2015-08-11,0.0005486060987339478
2015-08-12,0.0003723955057516337
2015-08-13,0.00042034595547066345
2015-08-14,-0.0003372788937540415
2015-08-17,7.19718409628303e-05
2015-08-18,-0.002699953523630159
2015-08-19,0.0001834611583501253
2015-08-20,-0.00035994590931375355
2015-08-21,-0.0008124279567743405
2015-08-24,0.00029920956403666117
2015-08-25,-0.00040882227477942863
2015-08-26,-0.0006393587330587258
2015-08-27,-0.00029060593740743107
2015-08-28,0.0007658486789495269
2015-08-31,-6.01523207238126e-05
2015-09-01,0.0006248113777203413
2015-09-02,-0.0007805244880132935
2015-09-03,0.0001490386473728036
2015-09-04,0.00028085110799910585
2015-09-08,-0.0006252456052572705
2015-09-09,0.0007110461093905282
2015-09-10,-0.00010209471936573041
2015-09-11,-0.00018557377501737316
2015-09-14,-0.00012106402416500202
2015-09-15,0.00028620378575358114
2015-09-16,0.00044547845366876024
2015-09-17,-9.328538871996727e-06
2015-09-18,-0.0005143602354216531
2015-09-21,-0.00011887764408938176
2015-09-22,-0.00028350454582474067
2015-09-23,0.00033621919741863636
2015-09-24,-1.6597367449124527e-05
2015-09-25,0.00036031758367961
2015-09-28,-0.0010022170167485536
2015-09-29,-6.49724208189486e-05
2015-09-30,0.0008707714603143807
2015-10-01,-0.0005385461432948391
2015-10-02,0.0002825300142797677
2015-10-05,-0.00019339277078267043
2015-10-06,-0.0008470412807552649
2015-10-07,0.0005082053073984119
2015-10-08,-0.0007455460168743512
2015-10-09,-0.0006642889912833863
2015-10-12,0.0003796389452299521
2015-10-13,-0.00021040050302775667
2015-10-14,-0.000994122430456167
2015-10-15,-0.0005836535715744641
2015-10-16,0.00016560626847799082
2015-10-19,-0.0001579020928463379
2015-10-20,-0.0003441371387227562
2015-10-21,-0.0002755844360578204
2015-10-22,-0.00017132392435378205
2015-10-23,0.00012371915837602543
2015-10-26,0.00010310895617263462
2015-10-27,-0.00045279798687346685
2015-10-28,0.00039199741304144485
2015-10-29,0.0011619708392328863
2015-10-30,-1.3858597345584653e-05
2015-11-02,-0.00026607476542702204
2015-11-03,4.550934591478093e-05
2015-11-04,0.0003889716859228658
2015-11-05,0.000565008926270873
2015-11-06,-4.550368329930256e-05
2015-11-09,0.0006810753269811589
2015-11-10,0.0004574969368813131
2015-11-11,0.00010463781850520577
2015-11-12,-0.0005851820200045452
2015-11-13,-0.0006857811896691778
2015-11-16,0.000534259943644627
2015-11-17,-8.509075605811118e-05
2015-11-18,0.0010347333919532096
2015-11-19,-0.00029762977310626487
2015-11-20,-0.00032143492455573313
2015-11-23,-0.0002928371466534675
2015-11-24,-0.00010905007760830004
2015-11-25,0.0006822884383499627
2015-11-27,-0.00011201321930596495
2015-11-30,-0.0003559125403294471
2015-12-01,-0.0003693495040791392
2015-12-02,0.00030689577530542664
2015-12-03,-0.0002422730513320509
2015-12-04,-0.0008168956222048299
2015-12-07,0.0003121444998160208
2015-12-08,0.0006286080408507387
2015-12-09,0.0003882121801210258
2015-12-10,-0.0004649509311584417
2015-12-11,-2.9638179515866178e-05
2015-12-14,8.181821920936356e-06
2015-12-15,-0.00015508732456648544
2015-12-16,0.0003245734897041496
2015-12-17,6.830948822947115e-05
2015-12-18,0.0005565228261251153
2015-12-21,-6.13980513466271e-05
2015-12-22,-8.898056869745255e-05
2015-12-23,-0.0002772251347158605
2015-12-24,-0.000478046882989453
2015-12-28,-6.437372493441534e-05
2015-12-29,-0.00036185958598551344
2015-12-30,0.0002915775498591995
2015-12-31,-0.0003986086203500111
2016-01-04,-0.0008906753676075793
2016-01-05,0.00017145112513887743
2016-01-06,0.0010444535889201558
2016-01-07,0.000842830356701338
2016-01-08,-0.0012218846679740083
2016-01-11,3.4876110924548216e-05
2016-01-12,0.0005296887433493935
2016-01-13,0.00020646156913205454
2016-01-14,-0.0016352970908643022
2016-01-15,-0.0008831783465909804
2016-01-19,-0.00014515164443061954
2016-01-20,-0.0003386455366527497
2016-01-21,0.00025822643300117584
2016-01-22,-0.00017338380296653884
2016-01-25,-0.0007131620275296191
2016-01-26,0.002668300129689416
2016-01-27,-0.00175101751402548
2016-01-28,-0.0006567360937902906
2016-01-29,-0.0006525313735428633
2016-02-01,-0.0013587477802105223
2016-02-02,-0.000871443301626975
2016-02-03,-0.00038530077077945896
2016-02-04,-0.0010898973200793008
2016-02-05,0.0003646909586835525
2016-02-08,-0.00037505587801867557
2016-02-09,-4.228942308998377e-05
2016-02-10,-6.030922277233533e-05
2016-02-11,-0.000741983755488876
2016-02-12,-0.0008171755406814116
2016-02-16,7.187723593302773e-06
2016-02-17,-0.00019394430508555012
2016-02-18,0.0008408249529956777
2016-02-19,0.0004979642304875288
2016-02-22,2.5813576922415445e-05
2016-02-23,-0.0007215023974920155
2016-02-24,0.0008178976797247649
2016-02-25,-0.0002529545659175374
2016-02-26,-0.00033983978645946584
2016-02-29,-0.00048819345812098754
2016-03-01,-0.0011169929074802817
2016-03-02,0.0003227077665772985
2016-03-03,-0.0009291060793898661
2016-03-04,-0.0002917764425855777
2016-03-07,0.0005883177859972752
2016-03-08,-0.00023872307964282381
2016-03-09,0.00033947211376430327
2016-03-10,0.0004955274218739934
2016-03-11,-0.00017081144351663156
2016-03-14,0.0003462735667708505
2016-03-15,-0.00019453818291476207
2016-03-16,2.541181870160112e-05
2016-03-17,-0.0002906892914966847
2016-03-18,5.5075500656901235e-05
2016-03-21,-6.888300073303993e-06
2016-03-22,-0.000273646308457206
2016-03-23,0.00032003618166942543
2016-03-24,-0.0003588632606722735
2016-03-28,-0.000380712708088323
2016-03-29,0.0009672587376279938
2016-03-30,-0.0007194027567617962
2016-03-31,-0.0005732765558549316
2016-04-01,-0.0003329468963185819
2016-04-04,0.0014823973998681018
2016-04-05,0.0002603669696034266
2016-04-06,-0.0002941942663894524
2016-04-07,0.0004922125080532596
2016-04-08,4.519695931345984e-05
2016-04-11,9.317922974375018e-05
2016-04-12,0.0005892954405057247
2016-04-13,0.000680257655449419
2016-04-14,-0.0001476801183244992
2016-04-15,0.0006319651575804369
2016-04-18,8.679164108339927e-05
2016-04-19,0.0004236778595211055
2016-04-20,2.7727776460164955e-06
2016-04-21,0.0005433106304891289
2016-04-22,0.0009771180893678945
2016-04-25,-0.00030807123398629484
2016-04-26,-2.6900468589231196e-05
2016-04-27,0.0013426800649599749
2016-04-28,-0.0004168753134304253
2016-04-29,-9.053104265407272e-06
2016-05-02,-1.3690041696454648e-05
2016-05-03,-0.0004896899730408343
2016-05-04,5.1330029771883125e-05
2016-05-05,-0.0005187219117294905
2016-05-06,3.0189016355323866e-05
2016-05-09,-0.0002428267090108072
2016-05-10,-6.944784695981797e-06
2016-05-11,-6.136621260823831e-05
2016-05-12,0.0003345976321434594
2016-05-13,0.0008198538003571451
2016-05-16,-0.0002281456184297931
2016-05-17,-0.001061767380364026
2016-05-18,0.0006096812379196036
2016-05-19,-0.00037862602233052053
2016-05-20,0.00041165261657407986
2016-05-23,-0.0008685548999533704
2016-05-24,-0.0003806132446948429
2016-05-25,-0.0004833453853063778
2016-05-26,0.0005365840244568945
2016-05-27,5.3737253112133836e-05
2016-05-31,0.0004424263097513502
2016-06-01,0.0008975708625267029
2016-06-02,0.0001376013836728331
2016-06-03,0.00024283124369644022
2016-06-06,-0.0001223743437455835
2016-06-07,0.0002950130825631469
2016-06-08,0.00011994963838860848
2016-06-09,0.00040696747128957924
2016-06-10,-0.0004214961302158839
2016-06-13,-0.0007075034104719809
2016-06-14,0.0006094334623659022
2016-06-15,1.4450386762883392e-05
2016-06-16,-0.0001200600432432856
2016-06-17,-0.0009564625317279827
2016-06-20,1.1393135567573278e-05
2016-06-21,1.2423061359946048e-05
2016-06-22,0.0007287079928165618
2016-06-23,0.00025422248353152403
2016-06-24,0.0011466865939928617
2016-06-27,0.0019523352071411245
2016-06-28,-0.0007851764903550965
2016-06-29,-0.0006194329187214293
2016-06-30,0.0004483832792545378
2016-07-01,-1.7236789333284792e-05
2016-07-05,0.0014639474528367446
2016-07-06,-0.00047969288757206515
2016-07-07,9.72904824916473e-05
2016-07-08,-5.0450761842247965e-05
2016-07-11,8.670925925996392e-05
2016-07-12,-0.0004612226787010146
2016-07-13,0.00030807807137957113
2016-07-14,-0.0008441762081448232
2016-07-15,-0.00020868289790520005
2016-07-18,4.565509188594308e-05
2016-07-19,-0.0002579383267842843
2016-07-20,-2.1188894352663584e-05
2016-07-21,-0.0004760751135764363
2016-07-22,0.0007773174994391618
2016-07-25,0.0008357056946069796
2016-07-26,0.0005804892549120208
2016-07-27,-0.0014443683277672132
2016-07-28,0.0001492502520761313
2016-07-29,-0.0004979526408971853
2016-08-01,-0.0005233768878308422
2016-08-02,0.0010392813393761738
2016-08-03,-0.00020042267325740362
2016-08-04,0.0006790929403340378
2016-08-05,0.0013163943367856508
2016-08-08,0.00021970362335560576
2016-08-09,0.0002557526965877028
2016-08-10,-0.0007317198586464709
2016-08-11,-0.0004055452663372465
2016-08-12,-0.00012939510379563973
2016-08-15,-0.00014731815801791645
2016-08-16,1.4900620709641099e-05
2016-08-17,-0.00070239174498992
2016-08-18,-0.000907826734566368
2016-08-19,-0.0002477681323465917
2016-08-22,0.00027380808247871424
2016-08-23,-0.00046175401424722453
2016-08-24,-0.0002441985168087714
2016-08-25,0.0013929456379887459
2016-08-26,-0.00019361848388556454
2016-08-29,0.00034559741324747005
2016-08-30,8.513300916232772e-05
2016-08-31,8.234478827582348e-05
2016-09-01,0.0003001025713934318
2016-09-02,0.0003520214973404546
2016-09-06,0.0004800320471091979
2016-09-07,3.9640134039586735e-05
2016-09-08,-0.0006143663928864064
2016-09-09,-0.0010583250645126404
2016-09-12,-0.0003753032996364324
2016-09-13,-0.00020947184784781534
2016-09-14,-0.0003697705145954969
2016-09-15,-3.656019118559946e-05
2016-09-16,-0.0003305280056392982
2016-09-19,-0.00032622444872557933
2016-09-20,-0.0001502239896486773
2016-09-21,0.0002505899576458538
2016-09-22,0.00031709651423908155
2016-09-23,-1.968504135053687e-06
2016-09-26,-0.0007876818571806341
2016-09-27,-0.0003023395927053982
2016-09-28,0.00018316137712650485
